Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O
2010-11-03,497.0,499.1,488.0,489.85,493.85264669849,47342.0,1035.0,23379972.0,17879.0,37.77,11.1,-7.15
2010-11-02,490.0,501.0,484.65,493.35,494.2205919527,90987.0,2481.0,44967649.0,19181.0,21.08,16.35,3.35
2010-11-01,475.0,495.0,469.0,491.0,486.61372177211,116020.0,1748.0,56456924.0,39706.0,34.22,26.0,16.0
2010-10-29,469.0,476.0,459.0,471.2,468.94919798842,83914.0,1993.0,39351403.0,17750.0,21.15,17.0,2.2
2010-10-28,464.2,475.75,462.0,469.7,471.41974992838,97732.0,2457.0,46072795.0,28830.0,29.5,13.75,5.5
2010-10-27,462.4,474.5,461.05,463.0,467.20375999471,30266.0,952.0,14140389.0,7592.0,25.08,13.45,0.6
2010-10-26,477.0,478.45,463.0,464.8,471.97964794836,33461.0,1188.0,15792911.0,13464.0,40.24,15.45,-12.2
2010-10-25,480.9,480.9,471.5,475.6,475.60848664613,78217.0,1688.0,37200669.0,31038.0,39.68,9.4,-5.3
2010-10-22,478.0,482.2,468.0,476.55,476.0352821567,89507.0,2247.0,42608490.0,24284.0,27.13,14.2,-1.45
2010-10-21,457.8,477.4,456.1,473.25,469.02713267648,99769.0,2401.0,46794368.0,31192.0,31.26,21.3,15.45
2010-10-20,454.0,460.75,449.2,455.55,456.12390033992,78547.0,1858.0,35827164.0,21906.0,27.89,11.55,1.55
2010-10-19,442.0,461.95,441.25,457.15,456.1488760224,169087.0,3620.0,77128845.0,40839.0,24.15,20.7,15.15
2010-10-18,435.45,440.0,424.2,438.25,434.28229052323,43728.0,1278.0,18990296.0,14631.0,33.46,15.8,2.8
2010-10-15,446.5,446.5,426.0,432.55,434.36253315958,85948.0,1854.0,37332591.0,40031.0,46.58,20.5,-13.95
2010-10-14,434.0,448.35,432.0,445.9,443.49258604749,170894.0,3150.0,75790222.0,90025.0,52.68,16.35,11.9
2010-10-13,429.5,439.35,426.25,435.35,433.24072037967,71851.0,1572.0,31128779.0,23303.0,32.43,13.1,5.85
2010-10-12,430.0,434.4,421.2,427.15,427.55203314036,57694.0,1512.0,24667187.0,21009.0,36.41,13.2,-2.85
2010-10-11,418.05,429.8,403.9,428.75,425.60966795217,41229.0,1199.0,17547461.0,13352.0,32.38,25.9,10.7
2010-10-08,422.45,425.0,412.1,415.8,417.73044116816,35406.0,1087.0,14790164.0,11875.0,33.54,12.9,-6.65
2010-10-07,425.05,430.25,415.2,419.3,424.03959158599,47207.0,1391.0,20017637.0,14938.0,31.64,15.05,-5.75
2010-10-06,425.0,431.75,416.9,425.45,426.93609687394,188864.0,2911.0,80632859.0,103822.0,54.97,14.85,0.45
2010-10-05,399.95,426.4,399.95,420.35,419.83013207326,264323.0,5352.0,110970760.0,76222.0,28.84,26.45,20.4
2010-10-04,401.4,403.0,396.0,399.55,399.75369541143,41538.0,1016.0,16604969.0,13220.0,31.83,7.0,-1.85
2010-10-01,397.4,404.0,395.0,398.55,400.39915851593,91505.0,2244.0,36638525.0,45158.0,49.35,9.0,1.15
2010-09-30,398.5,398.5,387.0,391.6,390.74240037452,158067.0,2079.0,61763479.0,94235.0,59.62,11.5,-6.9
2010-09-29,406.0,409.45,394.0,397.3,401.48112101852,696224.0,3527.0,279520792.0,597598.0,85.83,15.45,-8.7
2010-09-28,390.0,407.9,387.75,404.4,400.45727558202,223233.0,3265.0,89395279.0,104022.0,46.6,20.15,14.4
2010-09-27,390.5,394.8,386.6,388.8,389.57147812448,132614.0,2448.0,51662632.0,55170.0,41.6,8.2,-1.7
2010-09-24,369.0,390.4,366.3,388.6,383.44622095062,142602.0,2729.0,54680198.0,41853.0,29.35,24.1,19.6
2010-09-23,370.0,371.3,362.95,369.45,367.7878494326,14452.0,908.0,5315270.0,4646.0,32.15,8.35,-0.55
2010-09-22,373.0,375.6,366.0,368.35,370.82298213695,24184.0,915.0,8967983.0,10051.0,41.56,9.6,-4.65
2010-09-21,375.0,376.25,367.25,370.5,370.59927638302,36207.0,769.0,13418288.0,14381.0,39.72,9.0,-4.5
2010-09-20,379.75,379.75,370.0,373.75,370.29740984212,546569.0,966.0,202393085.0,524328.0,95.93,9.75,-6.0
2010-09-17,367.2,378.0,367.2,376.2,374.12271065097,64811.0,1305.0,24247267.0,35263.0,54.41,10.8,9.0
2010-09-16,380.0,380.0,365.0,366.5,370.61743025734,707207.0,1827.0,262103241.0,666006.0,94.17,15.0,-13.5
2010-09-15,371.0,388.7,366.1,378.05,375.17351605374,63412.0,1282.0,23790503.0,22304.0,35.17,22.6,7.05
2010-09-14,372.9,374.9,365.9,370.0,370.36617661536,60946.0,993.0,22572337.0,27997.0,45.94,9.0,-2.9
2010-09-13,374.0,376.0,369.0,369.95,374.33894307609,115751.0,1486.0,43330107.0,73634.0,63.61,7.0,-4.05
2010-09-09,365.0,373.75,365.0,372.55,369.87811425411,258529.0,3144.0,95624219.0,109112.0,42.2,8.75,7.55
2010-09-08,358.05,367.4,353.45,362.4,363.30551882368,88479.0,2010.0,32144909.0,24022.0,27.15,13.95,4.35
2010-09-07,353.9,364.65,353.0,358.05,358.80083680702,128106.0,1817.0,45964540.0,70844.0,55.3,11.65,4.15
2010-09-06,350.45,354.0,346.5,350.85,350.40072546417,53483.0,884.0,18740482.0,23789.0,44.48,7.5,0.4
2010-09-03,349.0,349.9,342.6,346.35,346.00934132282,43891.0,784.0,15186696.0,26782.0,61.02,7.3,-2.65
2010-09-02,346.0,349.4,342.35,347.2,345.19716476877,64545.0,778.0,22280751.0,32571.0,50.46,7.05,1.2
2010-09-01,342.0,348.95,342.0,346.8,346.22840899705,72646.0,738.0,25152109.0,51144.0,70.4,6.95,4.8
2010-08-31,343.15,345.55,337.25,339.5,340.55467326217,15364.0,512.0,5232282.0,7626.0,49.64,8.3,-3.65
2010-08-30,349.0,354.0,340.55,346.0,344.84652566362,37446.0,809.0,12913123.0,22933.0,61.24,13.45,-3.0
2010-08-27,345.5,355.0,345.0,345.1,350.06241789999,45676.0,902.0,15989451.0,19318.0,42.29,10.0,-0.4
2010-08-26,349.0,350.0,345.0,345.15,345.73544295347,149790.0,717.0,51787712.0,116207.0,77.58,5.0,-3.85
2010-08-25,349.15,352.8,336.0,343.15,346.46336682028,155583.0,1651.0,53903810.0,108968.0,70.04,16.8,-6.0
2010-08-24,355.8,357.0,347.2,350.45,350.4972732324,145777.0,927.0,51094441.0,116646.0,80.02,9.8,-5.35
2010-08-23,353.55,357.5,352.0,354.7,353.20296166786,377490.0,967.0,133330586.0,343133.0,90.9,5.5,1.15
2010-08-20,359.0,359.0,351.5,354.15,355.40966719493,104746.0,1713.0,37227741.0,31627.0,30.19,7.5,-4.85
2010-08-19,349.4,361.5,349.4,357.35,356.64475181,282183.0,4441.0,100639086.0,68852.0,24.4,12.1,7.95
2010-08-18,341.0,349.6,339.15,347.6,343.76562875738,257826.0,2059.0,88631717.0,156771.0,60.8,10.45,6.6
2010-08-17,339.0,343.85,336.0,339.65,340.82641323286,95278.0,1674.0,32473259.0,26466.0,27.78,7.85,0.65
2010-08-16,338.9,339.85,333.0,337.4,337.49071312633,606232.0,1898.0,204597670.0,523879.0,86.42,6.85,-1.5
2010-08-13,326.5,334.75,325.0,330.65,331.42848886726,131504.0,2164.0,43584172.0,51622.0,39.26,9.75,4.15
2010-08-12,323.95,329.75,322.2,323.7,323.83713987162,80388.0,1252.0,26032620.0,55552.0,69.1,7.55,-0.25
2010-08-11,330.05,331.8,325.25,326.3,327.84101370011,18467.0,552.0,6054240.0,8220.0,44.51,6.55,-3.75
2010-08-10,337.75,338.1,328.0,330.05,332.02460921844,24950.0,692.0,8284014.0,11025.0,44.19,10.1,-7.7
2010-08-09,332.0,337.0,329.4,334.8,332.80841160336,24062.0,590.0,8008036.0,12430.0,51.66,7.6,2.8
2010-08-06,336.7,338.4,327.1,328.9,331.74192422415,31514.0,841.0,10454515.0,15013.0,47.64,11.3,-7.8
2010-08-05,339.95,347.75,333.7,336.85,341.4628765505,33860.0,929.0,11561933.0,12235.0,36.13,14.05,-3.1
2010-08-04,340.0,343.5,335.6,340.2,340.29696398128,27569.0,833.0,9381647.0,7371.0,26.74,7.9,0.2
2010-08-03,348.95,349.35,342.25,344.55,346.54208658255,38599.0,462.0,13376178.0,28669.0,74.27,7.1,-4.4
2010-08-02,348.05,350.45,344.5,348.6,347.72311535259,31226.0,682.0,10858002.0,12326.0,39.47,5.95,0.55
2010-07-30,347.0,351.0,338.0,346.8,341.64014227206,256129.0,1846.0,87503948.0,188320.0,73.53,13.0,-0.2
2010-07-29,344.0,354.5,343.4,352.5,349.58634901488,39792.0,984.0,13910740.0,17595.0,44.22,11.1,8.5
2010-07-28,347.2,348.0,342.55,343.35,345.27397706012,12293.0,502.0,4244453.0,6727.0,54.72,5.45,-3.85
2010-07-27,339.0,349.0,338.0,345.95,344.32151166548,61892.0,1625.0,21310747.0,18563.0,29.99,11.0,6.95
2010-07-26,355.1,355.1,341.3,343.2,344.57499104585,22336.0,780.0,7696427.0,9098.0,40.73,13.8,-11.9
2010-07-23,355.6,359.75,353.5,354.9,356.28608277641,17058.0,552.0,6077528.0,6720.0,39.4,6.25,-0.7
2010-07-22,360.6,361.0,355.0,356.2,356.65569042182,33284.0,698.0,11870928.0,10510.0,31.58,6.0,-4.4
2010-07-21,364.5,369.0,358.25,359.5,362.8941645198,33382.0,966.0,12114133.0,10021.0,30.02,10.75,-5.0
2010-07-20,357.1,364.9,357.1,363.25,362.72966221008,94467.0,1629.0,34265983.0,44580.0,47.19,7.8,6.15
2010-07-19,356.3,362.3,352.55,355.75,357.11073871409,29240.0,894.0,10441918.0,8295.0,28.37,9.75,-0.55
2010-07-16,354.1,360.9,354.1,356.7,358.06455393966,115175.0,1721.0,41240085.0,43915.0,38.13,6.8,2.6
2010-07-15,359.5,359.5,352.0,354.05,355.77855470675,64928.0,1793.0,23099990.0,46764.0,72.02,7.5,-5.45
2010-07-14,364.0,364.0,354.75,357.4,358.56160593792,44460.0,613.0,15941649.0,29272.0,65.84,9.25,-6.6
2010-07-13,365.0,365.9,357.2,359.6,360.0993199787,97644.0,976.0,35161538.0,56346.0,57.71,8.7,-5.4
2010-07-12,362.05,367.45,357.35,362.05,362.21137793759,116805.0,1673.0,42308100.0,40576.0,34.74,10.1,0.0
2010-07-09,354.0,364.9,354.0,360.65,360.03509437602,155495.0,2053.0,55983657.0,90382.0,58.13,10.9,6.65
2010-07-08,353.8,356.8,351.0,352.7,353.89071109155,215795.0,2375.0,76367846.0,129735.0,60.12,5.8,-1.1
2010-07-07,345.0,351.0,342.0,349.95,347.56984965654,169013.0,2501.0,58743823.0,81474.0,48.21,9.0,4.95
2010-07-06,331.25,347.0,330.2,344.95,340.53026429058,233493.0,4084.0,79511433.0,72619.0,31.1,16.8,13.7
2010-07-05,331.5,332.0,326.3,330.8,330.17823708732,46253.0,1081.0,15271734.0,18397.0,39.77,5.7,-0.7
2010-07-02,317.7,332.9,317.5,329.75,327.89096951374,216655.0,3380.0,71039218.0,64807.0,29.91,15.4,12.05
2010-07-01,316.45,318.7,313.6,316.65,316.10320764442,25221.0,677.0,7972439.0,5741.0,22.76,5.1,0.2
2010-06-30,310.0,319.0,309.15,318.05,315.89049407686,41532.0,1040.0,13119564.0,12673.0,30.51,9.85,8.05
2010-06-29,315.45,319.5,312.65,314.75,315.97501383202,45185.0,1152.0,14277331.0,15778.0,34.92,6.85,-0.7
2010-06-28,314.0,316.9,309.7,314.9,311.65615620122,133264.0,1589.0,41532546.0,74012.0,55.54,7.2,0.9
2010-06-25,320.0,326.65,301.15,318.25,320.32230917061,79613.0,1993.0,25501820.0,19329.0,24.28,25.5,-1.75
2010-06-24,331.0,334.0,323.1,324.6,327.28536733455,31293.0,797.0,10241741.0,16082.0,51.39,10.9,-6.4
2010-06-23,326.0,331.95,326.0,331.0,329.66453260797,30146.0,604.0,9938067.0,8851.0,29.36,5.95,5.0
2010-06-22,334.85,334.85,327.3,328.6,329.39455580092,23548.0,681.0,7756583.0,7276.0,30.9,7.55,-6.25
2010-06-21,330.95,336.7,328.0,333.3,332.58647426738,85378.0,1576.0,28395568.0,39976.0,46.82,8.7,2.35
2010-06-18,324.7,330.0,322.4,327.05,327.29826692203,64221.0,1157.0,21019422.0,23941.0,37.28,7.6,2.35
2010-06-17,323.0,325.9,316.8,323.7,319.80600638681,129329.0,1599.0,41360191.0,65120.0,50.35,9.1,0.7
2010-06-16,334.4,334.4,321.7,323.7,327.29015138673,76691.0,1962.0,25100209.0,28075.0,36.61,12.7,-10.7
2010-06-15,328.6,336.8,327.2,330.95,332.05008903798,48294.0,1452.0,16036027.0,15984.0,33.1,9.6,2.35
2010-06-14,337.0,337.0,327.2,330.15,331.07766097477,55459.0,1187.0,18361236.0,13999.0,25.24,9.8,-6.85
2010-06-11,338.0,341.6,328.0,331.8,332.84945350863,157825.0,2454.0,52531965.0,51655.0,32.73,13.6,-6.2
2010-06-10,341.45,342.85,333.2,337.35,337.49223421071,58204.0,1375.0,19643398.0,17561.0,30.17,9.65,-4.1
2010-06-09,342.0,345.5,337.6,339.05,340.97239505113,41949.0,1164.0,14303451.0,10543.0,25.13,7.9,-2.95
2010-06-08,337.1,345.5,334.5,341.75,341.45464288251,154893.0,3063.0,52888934.0,42666.0,27.55,11.0,4.65
2010-06-07,334.05,340.4,330.0,336.2,336.21959126961,86365.0,1327.0,29037605.0,24899.0,28.83,10.4,2.15
2010-06-04,337.8,346.0,335.55,341.15,342.92098986468,163093.0,2427.0,55928013.0,66741.0,40.92,10.45,3.35
2010-06-03,340.55,348.4,330.6,334.2,335.04735857205,118099.0,2159.0,39568758.0,41209.0,34.89,17.8,-6.35
2010-06-02,339.0,339.0,326.55,334.75,333.13967284316,113279.0,2170.0,37737729.0,26720.0,23.59,12.45,-4.25
2010-06-01,347.05,354.8,331.5,333.35,345.72533266751,204258.0,3105.0,70617165.0,61149.0,29.94,23.3,-13.7
2010-05-31,331.0,353.4,329.0,346.4,345.15389954627,643998.0,7257.0,222278421.0,263383.0,40.9,24.4,15.4
2010-05-28,330.3,333.9,324.6,330.95,329.48510428019,147727.0,2131.0,48673846.0,53905.0,36.49,9.3,0.65
2010-05-27,316.0,329.4,313.0,327.15,323.51993951827,339276.0,3998.0,109762551.0,163960.0,48.33,16.4,11.15
2010-05-26,311.0,317.5,306.0,314.1,314.178091084,214132.0,2163.0,67275583.0,114864.0,53.64,11.5,3.1
2010-05-25,305.45,316.5,302.8,304.45,310.21509704227,168947.0,2562.0,52409910.0,52569.0,31.12,13.7,-1.0
2010-05-24,318.0,320.5,310.6,311.5,315.80784106534,147633.0,2282.0,46623659.0,65125.0,44.11,9.9,-6.5
2010-05-21,315.0,315.65,304.25,313.2,312.27899296415,292502.0,2618.0,91342230.0,146042.0,49.93,11.4,-1.8
2010-05-20,314.5,324.2,312.0,319.4,319.03527250305,556269.0,4940.0,177469432.0,289960.0,52.13,12.2,4.9
2010-05-19,308.65,319.8,304.85,312.85,314.20716380233,519724.0,5442.0,163301004.0,219399.0,42.21,14.95,4.2
2010-05-18,294.2,315.0,288.0,307.3,302.85514636603,368289.0,5319.0,111538219.0,120792.0,32.8,27.0,13.1
2010-05-17,282.0,295.05,272.25,292.65,285.21051551285,155903.0,2690.0,44465175.0,56644.0,36.33,22.8,10.65
2010-05-14,287.0,292.45,279.0,280.65,285.19574597663,637091.0,4702.0,181695643.0,405432.0,63.64,13.45,-6.35
2010-05-13,282.0,286.75,282.0,285.4,284.56710943695,60528.0,1458.0,17224278.0,24434.0,40.37,4.75,3.4
2010-05-12,275.0,281.0,271.0,279.35,275.42809735925,78349.0,1613.0,21579516.0,28177.0,35.96,10.0,4.35
2010-05-11,287.9,287.9,278.0,278.9,282.59807652101,23915.0,642.0,6758333.0,11216.0,46.9,9.9,-9.0
2010-05-10,269.0,288.45,269.0,284.15,285.41468678306,51434.0,959.0,14680019.0,22591.0,43.92,19.45,15.15
2010-05-07,286.1,289.95,277.0,279.95,281.56639874236,197195.0,2776.0,55523486.0,96775.0,49.08,12.95,-6.15
2010-05-06,299.0,299.0,289.0,294.05,294.40481678913,83292.0,1801.0,24521566.0,19645.0,23.59,10.0,-4.95
2010-05-05,282.9,299.75,279.0,297.2,290.84698407355,95062.0,1891.0,27648496.0,34222.0,36.0,20.75,14.3
2010-05-04,293.95,302.9,284.0,287.1,297.402775343,108383.0,2760.0,32233405.0,25349.0,23.39,18.9,-6.85
2010-05-03,292.6,295.0,290.05,291.3,292.66261303399,16035.0,431.0,4692845.0,7276.0,45.38,4.95,-1.3
2010-04-30,295.0,297.9,291.0,291.95,294.66907209111,55846.0,1027.0,16456089.0,14969.0,26.8,6.9,-3.05
2010-04-29,286.0,294.5,284.2,290.9,290.22946569805,68276.0,1392.0,19815707.0,22109.0,32.38,10.3,4.9
2010-04-28,283.25,288.5,282.05,283.25,284.93812025686,27408.0,689.0,7809584.0,17314.0,63.17,6.45,0.0
2010-04-27,294.65,295.75,288.2,289.1,290.77308731712,42924.0,578.0,12481144.0,25146.0,58.58,7.55,-5.55
2010-04-26,294.0,299.0,292.15,294.65,295.96299618749,62426.0,896.0,18475786.0,29241.0,46.84,6.85,0.65
2010-04-23,289.9,296.5,288.9,291.7,293.57701091094,157640.0,2594.0,46279480.0,71076.0,45.09,7.6,1.8
2010-04-22,281.1,289.75,278.25,287.2,285.47584041657,65295.0,1609.0,18640145.0,26883.0,41.17,11.5,6.1
2010-04-21,283.0,283.5,280.2,282.5,282.6858666954,37118.0,651.0,10492734.0,22084.0,59.5,3.3,-0.5
2010-04-20,281.1,284.2,278.6,280.4,281.93527793637,57801.0,1179.0,16296141.0,20683.0,35.78,5.6,-0.7
2010-04-19,267.0,281.0,267.0,277.3,277.37618342848,42567.0,1015.0,11807072.0,12644.0,29.7,14.0,10.3
2010-04-16,277.0,278.35,270.3,276.6,274.8125168704,25933.0,575.0,7126713.0,8988.0,34.66,8.05,-0.4
2010-04-15,276.0,279.0,274.0,277.2,277.57707067029,35701.0,567.0,9909779.0,15770.0,44.17,5.0,1.2
2010-04-13,277.0,278.0,273.6,275.0,276.3652345543,21786.0,349.0,6020893.0,14862.0,68.22,4.4,-2.0
2010-04-12,284.5,284.5,275.5,276.55,278.36354160086,31658.0,635.0,8812433.0,8239.0,26.03,9.0,-7.95
2010-04-09,281.0,286.0,280.5,281.35,283.22463246198,47206.0,811.0,13369902.0,19830.0,42.01,5.5,0.35
2010-04-08,278.15,283.5,276.3,279.85,280.62419251098,71518.0,1005.0,20069681.0,25837.0,36.13,7.2,1.7
2010-04-07,282.0,286.0,277.1,280.05,283.21215670962,176709.0,2410.0,50046137.0,67769.0,38.35,8.9,-1.95
2010-04-06,267.0,282.45,266.5,280.05,276.89074546,186784.0,2601.0,51718761.0,99325.0,53.18,15.95,13.05
2010-04-05,265.0,268.05,263.25,266.7,266.12256882107,80208.0,534.0,21345159.0,69151.0,86.21,4.8,1.7
2010-04-01,267.25,269.9,264.0,265.0,265.49998086491,52260.0,549.0,13875029.0,30541.0,58.44,5.9,-2.25
2010-03-31,271.5,274.5,266.1,266.95,270.19678784969,45826.0,1015.0,12382038.0,12773.0,27.87,8.4,-4.55
2010-03-30,265.0,272.0,262.8,267.9,264.66234891676,153475.0,843.0,40619054.0,123851.0,80.7,9.2,2.9
2010-03-29,262.0,265.95,260.0,264.25,263.68532832222,56408.0,1088.0,14873962.0,18603.0,32.98,5.95,2.25
2010-03-26,254.1,258.8,250.0,257.1,255.33430177306,73658.0,995.0,18807414.0,45570.0,61.87,8.8,3.0
2010-03-25,253.1,258.95,251.0,252.45,254.78234108494,46141.0,601.0,11755912.0,25635.0,55.56,7.95,-0.65
2010-03-23,258.0,262.95,255.25,255.75,258.03377686796,20517.0,449.0,5294079.0,10862.0,52.94,7.7,-2.25
2010-03-22,251.05,258.0,251.05,256.35,256.36264455597,27498.0,580.0,7049460.0,12932.0,47.03,6.95,5.3
2010-03-19,264.15,268.0,257.1,258.75,263.48133115112,45825.0,1066.0,12074032.0,16623.0,36.27,10.9,-5.4
2010-03-18,263.0,265.8,261.0,264.45,264.81224900895,77443.0,509.0,20507855.0,65445.0,84.51,4.8,1.45
2010-03-17,265.1,267.0,259.05,261.2,265.25385133429,95032.0,947.0,25207604.0,73038.0,76.86,7.95,-3.9
2010-03-16,262.0,266.65,256.5,263.95,263.10263259718,134392.0,1823.0,35358889.0,39629.0,29.49,10.15,1.95
2010-03-15,267.0,267.0,255.6,257.5,259.44701229206,51578.0,916.0,13381758.0,23552.0,45.66,11.4,-9.5
2010-03-12,258.0,268.0,256.0,264.85,260.73043266894,37026.0,590.0,9653805.0,25196.0,68.05,12.0,6.85
2010-03-11,264.85,264.85,257.0,257.75,259.06799718544,15633.0,341.0,4050010.0,9126.0,58.38,7.85,-7.1
2010-03-10,265.8,265.8,258.7,260.2,262.50828556073,22328.0,402.0,5861285.0,16319.0,73.09,7.1,-5.6
2010-03-09,269.4,270.0,263.0,265.55,266.47742814255,35974.0,623.0,9586259.0,16277.0,45.25,7.0,-3.85
2010-03-08,261.0,266.5,260.5,265.2,263.49448033363,12229.0,428.0,3222274.0,6235.0,50.99,6.0,4.2
2010-03-05,267.25,268.8,260.25,261.25,264.61711191336,13850.0,429.0,3664947.0,4570.0,33.0,8.55,-6.0
2010-03-04,261.25,268.75,260.25,267.45,266.30849020942,132270.0,690.0,35224624.0,116142.0,87.81,8.5,6.2
2010-03-03,259.0,265.5,256.25,262.25,259.9054812158,43494.0,911.0,11304329.0,29932.0,68.82,9.25,3.25
2010-03-02,261.75,263.95,255.2,257.15,258.76865143459,55103.0,825.0,14258929.0,37357.0,67.79,8.75,-4.6
2010-02-26,249.0,259.0,248.0,257.25,254.48536274926,61282.0,885.0,15595372.0,42775.0,69.8,11.0,8.25
2010-02-25,249.0,249.85,245.1,246.9,247.90176151762,8856.0,329.0,2195418.0,3957.0,44.68,4.75,-2.1
2010-02-24,250.0,250.5,248.5,249.2,249.25414243389,9113.0,195.0,2271453.0,6024.0,66.1,2.0,-0.8
2010-02-23,250.0,252.0,249.0,249.8,250.49436320562,24482.0,435.0,6132603.0,9342.0,38.16,3.0,-0.2
2010-02-22,252.0,252.5,247.1,248.6,249.78942054187,17827.0,296.0,4452996.0,10159.0,56.99,5.4,-3.4
2010-02-19,250.0,252.7,247.8,250.4,249.97007287952,12898.0,327.0,3224114.0,7245.0,56.17,4.9,0.4
2010-02-18,252.0,253.0,248.0,249.35,249.95601726929,11118.0,285.0,2779011.0,5256.0,47.27,5.0,-2.65
2010-02-17,252.2,253.75,247.3,251.2,251.22983782197,13627.0,301.0,3423509.0,5854.0,42.96,6.45,-1.0
2010-02-16,250.0,253.0,247.25,251.65,249.48751602466,16381.0,405.0,4086855.0,10724.0,65.47,5.75,1.65
2010-02-15,251.0,252.0,246.6,247.3,248.92766609104,30691.0,362.0,7639839.0,18047.0,58.8,5.4,-3.7
2010-02-11,252.0,256.0,250.0,251.05,252.61027979912,39028.0,506.0,9858874.0,19320.0,49.5,6.0,-0.95
2010-02-10,253.3,253.7,250.0,250.6,251.09034490989,8379.0,323.0,2103886.0,3763.0,44.91,3.7,-2.7
2010-02-09,253.9,255.5,249.25,249.95,250.97790561948,23988.0,467.0,6020458.0,15366.0,64.06,6.25,-3.95
2010-02-08,250.15,255.05,249.15,253.8,253.07476390346,30496.0,380.0,7717768.0,20759.0,68.07,5.9,3.65
2010-02-06,252.95,253.95,249.0,251.85,251.58253530271,6161.0,120.0,1550000.0,2872.0,46.62,4.95,-1.1
2010-02-05,249.35,252.95,245.75,250.55,249.63172012965,53682.0,554.0,13400730.0,47671.0,88.8,7.2,1.2
2010-02-04,260.0,263.75,252.0,253.05,256.94081067651,70435.0,806.0,18097626.0,16219.0,23.03,11.75,-6.95
2010-02-03,259.1,262.5,257.5,258.95,259.80055330012,88921.0,587.0,23101725.0,71303.0,80.19,5.0,-0.15
2010-02-02,265.0,265.0,258.1,260.1,260.27937689857,53988.0,486.0,14051963.0,37870.0,70.15,6.9,-4.9
2010-02-01,254.85,262.05,254.0,261.0,259.72285887287,44591.0,809.0,11581302.0,17350.0,38.91,8.05,6.15
2010-01-29,240.0,258.7,240.0,255.35,250.94843881148,119140.0,2008.0,29897997.0,29494.0,24.76,18.7,15.35
2010-01-28,254.0,259.5,247.5,249.3,252.62422559282,210645.0,2171.0,53214030.0,92565.0,43.94,12.0,-4.7
2010-01-27,259.95,261.1,254.0,256.0,256.56355847198,154527.0,1105.0,39645997.0,90726.0,58.71,7.1,-3.95
2010-01-25,270.0,270.95,258.1,261.4,264.59532001513,55513.0,816.0,14688480.0,22658.0,40.82,12.85,-8.6
2010-01-22,260.0,284.25,258.15,270.45,269.53817253724,175139.0,1802.0,47206646.0,91357.0,52.16,26.1,10.45
2010-01-21,267.0,275.8,267.0,268.35,270.51168575002,207860.0,1707.0,56228559.0,78078.0,37.56,8.8,1.35
2010-01-20,270.9,273.5,267.6,270.3,270.94820164837,171685.0,1340.0,46517742.0,101110.0,58.89,5.9,-0.6
2010-01-19,272.0,288.0,265.05,267.1,275.08569067725,319498.0,4413.0,87889328.0,113719.0,35.59,22.95,-4.9
2010-01-18,264.0,274.2,261.5,269.75,270.46577179214,269237.0,3385.0,72819393.0,125392.0,46.57,12.7,5.75
2010-01-15,259.75,265.5,256.0,262.15,261.9551782363,382582.0,2725.0,100219336.0,256755.0,67.11,9.5,2.4
2010-01-14,247.9,262.0,247.8,256.2,253.82669972943,150421.0,1108.0,38180866.0,127773.0,84.94,14.2,8.3
2010-01-13,245.0,249.5,243.65,246.95,246.4560122804,58630.0,599.0,14449716.0,32640.0,55.67,5.85,1.95
2010-01-12,254.0,254.5,245.0,246.35,250.04424538799,106949.0,1368.0,26741982.0,47002.0,43.95,9.5,-7.65
2010-01-11,251.05,255.0,249.0,252.55,252.37687288225,151104.0,1960.0,38135155.0,55706.0,36.87,6.0,1.5
2010-01-08,247.9,251.0,246.05,247.6,249.18393930719,188622.0,1701.0,47001573.0,104395.0,55.35,4.95,-0.3
2010-01-07,246.1,249.9,244.05,245.65,247.17829052793,136042.0,1949.0,33626629.0,49925.0,36.7,5.85,-0.45
2010-01-06,241.9,246.5,241.0,243.8,244.13546421663,103400.0,1355.0,25243607.0,36834.0,35.62,5.5,1.9
2010-01-05,239.0,241.7,236.5,239.2,239.18026404549,155655.0,1218.0,37229604.0,102043.0,65.56,5.2,0.2
2010-01-04,237.7,237.95,233.8,235.8,235.95081401766,72480.0,671.0,17101715.0,52196.0,72.01,4.15,-1.9
2009-12-31,239.25,243.0,233.7,235.75,239.37351826958,98196.0,719.0,23505522.0,27494.0,28.0,9.3,-3.5
2009-12-30,239.3,240.7,235.0,237.45,237.33062193331,175678.0,1020.0,41693769.0,124732.0,71.0,5.7,-1.85
2009-12-29,245.9,245.9,237.3,238.35,241.36288949598,50514.0,582.0,12192205.0,29089.0,57.59,8.6,-7.55
2009-12-24,244.9,245.0,239.05,241.55,241.79052493602,32042.0,435.0,7747452.0,15932.0,49.72,5.95,-3.35
2009-12-23,243.5,244.8,241.15,242.25,242.99123588133,21337.0,325.0,5184704.0,8432.0,39.52,3.65,-1.25
2009-12-22,240.8,242.0,240.0,241.0,240.98016028915,25454.0,218.0,6133909.0,18966.0,74.51,2.0,0.2
2009-12-21,239.9,241.95,238.0,239.2,239.57164004675,38505.0,379.0,9224706.0,18779.0,48.77,3.95,-0.7
2009-12-18,243.0,243.0,237.5,239.35,238.75019066768,43269.0,325.0,10330482.0,33359.0,77.1,5.5,-3.65
